;human_prediction;comments;prediction;probability_class_one
1158;0;0:45 (heart) there's baby voice.;0;0.3823992585940698
1159;0;13:00 replay;0;0.2914878341222893
1160;0;great song but didn't any body noticed he squeeks a little at 00:45;0;0.2879696059517549
1161;0;"Watch Ed Sheeran - Photograph music video, you'll find ""the 0:45 child"" you're looking for..";0;0.2728190093274935
1162;0;0:43 child voice : o;0;0.2776960171300618
1163;0;0:18 will your mouth still remember the taste of DEEZ NUTS HA GOT EEM HA;0;0.3404970791112861
1164;0;Hold it at 2:43, and take a look at her thumb. Am I the only one?;0;0.314332025558286
1165;0;3:05-3:38 everything;0;0.267154970812289
1166;0;My favorite part is 3:11- 3:18;0;0.2421872391285978
1167;0;You can hear Harry at 2:32;0;0.2644624920008668
1168;0;1:55 really starts gettin great;0;0.2691120077905193
1169;0;Please check the voice at 0:45 i heard the kid's voice;0;0.3107991563564014
1170;0;22/5/2022 @5:07pm still loving this song;0;0.2358980196240907
1171;0;"WTF WHY AT 00:45 CHILDREN VOICE HE SAY ""HARD"" TOO";0;0.2573492604435009
1172;0;Guyss did u noticed at 00:45 when ed says heart and unknown kids says heart too😨;0;0.3027929679604081
1173;0;2:38-3:00Harry Styles voice help;0;0.2592613030089181
1174;0;Elegant dancing and then Ed pulls out his air guitar 2:07;0;0.3057146165374679
1175;1;2:57 is something else .I feel like I’m alone in my world ….and I love the feeling;1;0.9406611119080628
1176;0;0:50 God, how I envy this girl.;0;0.2967028527581076
1177;0;1:09 gg boys background;0;0.2793141065183023
1178;0;1:28 this part hits hard;0;0.2430050097399989
1179;0;4:25 Hair whip lash xD;0;0.2674415451058369
1180;0;"I'm here for the creepy child saying ""heart"" at 00:45";0;0.2884714005373566
1181;0;creepy sound ._.  0:45;0;0.2569024706702552
1182;0;at  0:43 when he said heart there was a kid saying heart;0;0.3951040245953057
1183;0;0:30 and 0:38 is very creepy, you can hear that creepy second voice😟😥;0;0.2359601241249149
1184;0;2:09 love how his hands play the strings ♥️♥️♥️♥️♥️♥️♥️;0;0.2316173443907433
1185;0;"Creepy 00:46 ""Heart"" voice of a baby";0;0.2770683037740017
1186;0;on 0:45 there's a kid voice that say heart😱😱😱😱;0;0.2779217645746392
1187;0;did anyone hear the noise at 00:45;0;0.2982737602179224
1188;0;"0:43 there's an child voice at ""heart"" creepy 🤯";0;0.2484551066800996
1189;0;Listen 0:45 carefully... when he say heart... ghost?!?!?;0;0.3039648585305732
1190;0;Heart 0:45;0;0.2710502603372472
1191;0;Heart 0:45;0;0.2710502603372472
1192;0;I’m going to leave this comment on June 24, 2023 the time is 10:13 funny story I messed up, can some one please like this so I can return and show I graduated in 2025 like this message at 05/18/2025 wish me luck;0;0.2967171314562071
1193;0;1:32 pause... replay pause...replay LOL;0;0.2579753196456072
1194;0;1:01 if i attempted to do what that woman just did i would break my fucking back.;1;0.8192529877510933
1195;0;1:35 Thank me later;0;0.2739525674702335
1196;0;The background at 2:44 looks a bit like the one of the Looney Tunes;0;0.2811802704669787
1197;0;First time i see this video. First minute i was like what is this about. 1:34 i was like. Oh damn;0;0.3720542279987761
1198;0;"0:45 '""heart""'";0;0.2497381644678487
1199;0;Revelation 13:18! 36 (666) 🤗;0;0.2469220517300198
1200;0;dose it sound like the legend of Zelda Ocarina on time in the start main theme 0:11;0;0.255013589585132
1201;0;Aroung @ 4:05-08 did he just grab her bossoms? Hahah;0;0.2736293271208463
1202;0;Did you guys heard that 0:45;0;0.2646738195564018
1203;0;0:45 heart kid background  voice;0;0.2667772910719425
1204;0;Every time I hear 3:02 I always have to shit my pants of laughter. it's like a dick was shoved into his ass;1;0.841285937868643
1205;0;"what happens in 00:45 when he says ""heart"" ? you guys hear that too?";0;0.3869857299718754
1206;0;The worst part of this song: 4:09;0;0.2459772537318026
1207;1;1:58, the moment you said those words, the world guaranteed that crowds will always remember your name cause you are the evergreen ED SHEERAN .;0;0.3902183428618946
1208;0;2:30 - 3:50 harry and ed;0;0.276004385138597
1209;0;btw if yall wanna skip straight to the start of the song, it starts at 0:15;0;0.2562209533701443
1210;0;"0:46 creepy voice of a kid. saying ""heart""";0;0.2860751402080808
1211;0;"a little force for minute 3:03...    ;-)";0;0.2404096972389935
1212;0;Drop button 3:49;0;0.2612740272190091
1213;0;In the minutes 00:45 like there was a woman who followed ed sheeran singing;0;0.2637185815696302
1214;1;sadest part is what he says after 3:03 damn that always makes me cry like crazy.. bruno man u know how to make ppl feel pain huh.. damn 😭 💔;1;0.940630296401232
1215;1;I cried in this song 2:36;0;0.2709817483206136
1216;0;1:09 what is happening in the backround bless my eyes;0;0.3810343894555523
1217;0;3:50 what the hell her b**bs are moving!?;0;0.2745132276683057
1218;0;Harry is singing in the background from 2:30 - 3:50⚠;0;0.2866787508095602
1219;0;0:09 I am definitely playing this at my wedding * when your legs don't work like they use to before* because I can't walk;1;0.9490162959120794
1220;0;Random girl on a wheelchair listenin to this at 0:09;0;0.2605813850224565
1221;0;I love on how she walk at 0:09 .... Very seductive;0;0.2957105139619612
1222;0;0:44 hear there a kids says:heart too after sheeran;0;0.2970597526468534
1223;0;3:00-3:07 gets me every. freaking. time. OMG so perfect....;0;0.4430978348185057
1224;0;"si who's gonna tell who's the echo in 0:45 in "" in baby my heart (heart)""";0;0.4736231721503181
1225;0;Is it tru harry is the back round vocal from 2:30 - 3:30;0;0.2633085579480768
1226;0;true love is totally a hot chick dancing on you. 1:42;0;0.4451512585923141
1227;0;Harry 2:50 - 3:50;0;0.2546800381165479
1228;0;00:45 Little girl sound ? Holly SH*T ! Its CREEEEEEEEEPPPYYYYYYY;0;0.2587737631080829
1229;0;0:40 play it repaet;0;0.2650556123409086
1230;0;0:45 there is kid voice;0;0.2659244872772204
1231;0;0:45 there is kid voice;0;0.2659244814595492
1232;0;1:35 this>>>>>;0;0.2463351251421562
1233;0;"harry styles is the vocalist from 2:50 to 3:30 ""ooooooo""";0;0.2739013072042977
1234;0;in 0:10  , with that beautiful view ahead , all he could see was that half naked bitch???;0;0.2921329253401818
1235;0;"Does any one heard smooth voice saying ""heart"" at 00:45 ? Just got the info from my friends... cause i heard it too...";1;0.6069376285207622
1236;0;At 4:12 it's like there is two voice when he says heart;0;0.4447019909168784
1237;0;OMG! I love this song. Creepy voice of a kid.. Anyone you guys heard of it? 0:45 (heart);0;0.2830657085684886
1238;0;1:07 mirror sus I didn’t even notice her at first;0;0.2883533121582892
1239;0;2:04 that musicality tho! props to the choreographer of the dance, it was awesome!;0;0.2621148504349221
1240;0;Best Shampoo commercial ever! 0:40;0;0.2538127845458033
1241;0;4:57 is the worst part of the song;0;0.2484936897460593
1242;0;Anyone else notice the length of this song is 4:56?;0;0.2173615308365176
1243;0;How do you hear this i don't hear anything 0:45!!!;0;0.2342476238965231
1244;0;0:45 creepy voice following ed's voice;0;0.2700568795171509
1245;0;HIS WIFE IS SO BEAUTIFUL AT 2:41;0;0.2724965454136999
1246;0;"this song is Scary!! at 0:45 there a voice of little kid following ed said "" HEART"" ...";0;0.2826728823001811
1247;0;who listen To this song 04-07_2017 /  20:37 ❤😍;0;0.223238502725259
1248;0;1:21 I love this moment !!!;0;0.2411606728532969
1249;0;"wow! listen at 0:40-0:48,i heard little girl say ""heart""";0;0.2839754886987998
1250;0;1:10 look in the mirror;0;0.2793361298930871
1251;0;Who's here bc that dumbass stupid at 0:45;0;0.2545028555673177
1252;0;try to hear this 0:45 seconds there is a child's voice that mentions the heart 😨😰;0;0.34905410325374
1253;0;Who the fck 00:45;0;0.2656929559275575
1254;0;"the boy whispering ""hhhhhhhheeeeeeeeaaaaaaaaaaaarrrrrrrrrrrrtttttttttttt"" at 00:45 is kinda creepy. was that technical or supernatural would someone please enlighten me";0;0.3303427458118217
1255;0;Would somebody make a creepypasta about this at 0:45? Thank you...;0;0.2442925571534009
1256;0;3:13 the part we are here;0;0.2538659689779198
1257;0;0:45. Freak me out.there are a child sound after he said heart there are a following sound;1;0.669845071417695
1258;0;0:45 tho......;0;0.2667664132766777
1259;0;Child's voice in 0:45 ? Says 'heart';0;0.229036277406523
1260;0;This music video made me smile like a child - innocent, naive, and in love. My favorite part was 4:33.;1;0.9316036503752834
1261;0;they have sex at 5:09;0;0.366886218320734
1262;0;Guys, do you hear a small girl saying “ Heart “ after he said it. If you guys want to hear it, it’s at the minute 0:45;1;0.5723515579349253
1263;0;3:08 underrated part;0;0.2565773156854551
1264;0;Listen carefully at 0:46 a creepy voice of a kid is there;0;0.2661884952622976
1265;0;"0:45 ?? Any Sound ? ""HURRRT""";0;0.2451904446451515
1266;0;LISTEN CAREFULLY AT 0:45 WHEN HE SAY THE WORD HEART .;0;0.25713061238229
1267;0;"2:37 *the look on his face* ""shit, do i need to do that now...?""";0;0.4870497403980903
1268;0;pause at 1:49. thank me later;0;0.28793986579302
1269;1;1:35 puts me in the feels 🤕;0;0.2880676080428125
1270;0;3:11 this is a master piece bro;0;0.2475044112934405
1271;0;0:45 is iconic;0;0.268245052732395
1272;0;At 3:08 you can see him flinch and smile;0;0.3456954863780442
1273;0;OMG! Harry Styles supportived vocal from 2:30 to 3:30;0;0.2634125418811222
1274;0;near 2:23 , is he trying to control his smile!?;0;0.2602798220445467
1275;0;Who getting Chills every time when he listened to 1:35 °oo0OoooOooo°HHh;0;0.253980073309797
1276;0;At 1:30 the epic starts;0;0.2664340247019853
1277;0;00:42 is the moment from TikTok;0;0.2657307049788424
1278;0;My Favorite Part Of The Video Ed Sheeran  You Did A Great Job! 2:09 Is My Favorite Part! So Sweet;0;0.2494823525198938
1279;0;My favorite part was at 4:44....what's yours?;0;0.2452638368262209
1280;0;creepy voice scond 00:35;0;0.2831976294968867
1281;0;1:35 Pure goose-flesh;0;0.2594500762222487
1282;0;0:45 i hear a baby voice and its fun... hahaha :);0;0.3732339938740702
1283;0;Haha, he's trying not to laugh at 2:23;0;0.273734924419718
1284;0;OMFFFFFG! theres a creepy background voice somewhere 0:44 to 0:46;0;0.2607040816535943
1285;0;4:31 he touches her ass YYASS;0;0.310526635964813
1286;0;a ghost shocking 0:44 heared that time;0;0.2669946379267164
1287;0;Woah, her moves from 2:33 to 2:37😍😍 That girl can dance! Can someone tell me what type of dance it is they're doing? Modern Dance? Freestyle? It looks so graceful and sensual. I could watch them for hours. What a beautiful song and what a wonderful classy video!;0;0.4187157143838629
1288;0;"But Why there's a sound of a baby or a child in the part 0:41 - 0:59 listen carefully at the line "" baby "" at the line "" baby my heart """;1;0.8300156836415511
1289;0;apprenetly harry styles is doing the back-up vocals from 2:30 to 3:30ish, thoughts?;0;0.2564705439794067
1290;0;Who else heard the hiccup on 3:36 to 3:39;0;0.2595366984677369
1291;0;"in 0:44 he said heart but theres like a ghost sound its like ""Baby my heartart"" it sound like he is saying HEARTART";1;0.7947895521632331
1292;0;0:45 there is sound kids😨;0;0.2568171109486566
1293;0;"listen carefully ...  00:45 a child say ""heart""( -.-') is that ghost?";0;0.4073647367867141
1294;0;am i the only one hearing a childs voice at 0:45s at the word (HEART)?;0;0.3307631599438149
1295;0;3:02 cumming sound;0;0.2732998669747137
1296;0;03:04 thanks me later;0;0.2936566741372509
1297;0;1:46 that ass;0;0.2800631489698379
1298;0;Yoh could see a lot of her boob at 2:18;0;0.3106941789724725
1299;0;You can hear Harry from 2:30 in backing vocals😍;0;0.2445431518536627
1300;0;2:42 For a second, I thought i saw the Iphone 12 wallpaper.;0;0.2886340324037162
1301;0;Hey Ed i heard a creepy voice at this part....0:44 and baby my heart... just listen the heart part;1;0.8681266766202996
1302;0;Creepy sounds in 0:45;0;0.2641932530734079
1303;0;Can no one else hear Harry Styles in this song. 2:30 - 3:50;0;0.250147831887262
1304;0;random comment soon to be lost to the endless wall of text as my wife holding our 5 day old and I discuss Chrissy Teigen when I pull up this song to see that it received 2.2 billion views on 4/2/23 at 11:18pm having never fully heard this song and thinking to myself that the lyrics really do apply perfectly to my wonderful, beautiful, and completely appreciated wife whom I love dearly.;1;0.9327553025826
1305;0;3:14 sounds like Michael Jackson;0;0.270631798052784
1306;0;"I heard a kid singing ""heart"" 00:45. Is that backing vocal or something?";0;0.3215878667862329
1307;0;at 1:47 , who flipped their device ?;0;0.2802834188177359
1308;0;1:08 did his voice glitched or maybe it's from the mixing table?;0;0.297104144501733
1309;0;This song is so sappy its like taking a pint container of strawberry flavored syrup and drinking the whole thing straight.  I mean it opens with a nice Philip Glass chordal progression (let's be real, this is totally ripped from Glass), but at around 0:44 it wanders off into candied ballad land.  Nauseating.;1;0.5079591833473476
1310;0;after hearing it for the 100th time I just realised that someone is singing in the background form 2:30 to 3:50 and that someone sounds like harry maybe? What do you guys think?;0;0.3989723682110296
1311;0;3:16 the harmonies🥹🥹;0;0.2660759312960521
